,sector,ticker,name
3443,Consumer Cyclical,NHTC,NATURAL HEALTH TRENDS CORP
3444,Healthcare,APYX,APYX MEDICAL CORPORATION
3445,Industrials,GVA,GRANITE CONSTR INC
3446,Utilities,AWR,AMER STATES WTR CO
3447,Energy,COP,CONOCOPHILLIPS
3448,Utilities,NJR,NEW JERSEY RES
3449,Energy,EGY,VAALCO ENERGY INC
3450,Basic Materials,IOSP,INNOSPEC INC
3451,Healthcare,KRTX,KARUNA   THERAPEUTICS      INC
3452,Consumer Defensive,PM,PHILIP   MORRIS      INTL  INC
3453,Technology,TTMI,TTM TECHNOLOGIES INC
3454,Basic Materials,SCL,STEPAN CO
3455,Industrials,NAV,NAVISTAR INTL CORP NEW
3456,Financial Services,SIVB,SVB   FINANCIAL       GROUP
3457,Communication Services,TIGO,MILLICOM INTL CELLULAR S A
3458,Industrials,TITN,TITAN MACHY INC
3459,Consumer Defensive,MGPI,MGP   INGREDIENTS       INC  NEW
3460,Basic Materials,CF,CF INDS HLDGS INC
3461,Basic Materials,APD,AIR PRODS & CHEMS INC
3462,Industrials,ARTW,ARTS WAY MFG INC
3463,Consumer Defensive,REV,REVLON   INC
3464,Healthcare,SRNE,SORRENTO     THERAPEUTICS       INC
3465,Healthcare,LGND,LIGAND   PHARMACEUTICALS        INC
3466,Industrials,GWW,GRAINGER W W INC
3467,Consumer Cyclical,GT,GOODYEAR TIRE & RUBR CO
3468,Technology,AKAM,AKAMAI   TECHNOLOGIES  INC
3469,Financial Services,IBCP,INDEPENDENT BK CORP MICH
3470,Technology,FSLR,FIRST SOLAR INC
3471,Healthcare,APLT,APPLIED  THERAPEUTICS       INC
3472,Financial Services,INDB,INDEPENDENT       BANK   CORP   MASS
3473,Industrials,REVG,REV GROUP INC
3474,Technology,PHUN,PHUNWARE     INC
3475,Consumer Cyclical,ULTA,ULTA   BEAUTY     INC
3476,Utilities,SWX,SOUTHWEST GAS HOLDINGS INC
3477,Technology,ICHR,ICHOR HOLDINGS
3478,Technology,IMTE,INTEGRATED MEDIA TECHNLOGY L
3479,Consumer Cyclical,CARS,CARS  COM    INC
3480,Energy,USWS,U    S  WELL  SVCS  INC
3481,Financial Services,IFS,INTERCORP       FINL   SVCS         INC
3482,Consumer Cyclical,PTON,PELOTON    INTERACTIVE        INC
3483,Utilities,EXC,EXELON   CORP
3484,Financial Services,OPRT,OPORTUN   FINL    CORP
3485,Basic Materials,AREC,
3486,Basic Materials,EGO,ELDORADO GOLD CORP NEW
3487,Technology,NET,CLOUDFLARE   INC
3488,Healthcare,DFFN,DIFFUSION PHARMACEUTICALS IN
3489,Healthcare,PSTV,PLUS THERAPEUTICS INC
3490,Financial Services,VERY,VERICITY  INC
3491,Industrials,IPWR,IDEAL PWR INC
3492,Technology,BILL,BILL COM HLDGS INC
3493,Healthcare,NFH,NEW FRONTIER HEALTH CORP
3494,Healthcare,AKER,AKERS BIOSCIENCES INC
3495,Technology,SITM,SITIME CORP
3496,Healthcare,TVTY,TIVITY HEALTH INC
3497,Healthcare,DRIO,
3498,Consumer Cyclical,FRG,FRANCHISE GROUP INC
3499,Healthcare,RFL,RAFAEL HLDGS INC
3500,Energy,USEG,U S ENERGY CORP WYO
3501,Industrials,ESEA,EUROSEAS LTD
3502,Healthcare,MNPR,MONOPAR THERAPEUTICS INC
3503,Healthcare,TMDX,TRANSMEDICS GROUP INC
3504,Financial Services,LATN,
3505,Financial Services,ALUS,ALUSSA    ENERGY      ACQUISITION      CO
3506,Healthcare,ZIOP,ZIOPHARM ONCOLOGY INC
3507,Industrials,SGBX,SG BLOCKS INC
3508,Financial Services,CHPM,CHP   MERGER     CORP
3509,Technology,ONTO,ONTO INNOVATION INC
3510,Healthcare,PPD,PPD INC
3511,Technology,GNSS,GENASYS INC
3512,Financial Services,FFBW,FFBW INC MD
3513,Healthcare,NVST,ENVISTA     HOLDINGS    CORPORATION
3514,Financial Services,CNNB,CINCINNATI     BANCORP      INC
3515,Financial Services,EXPC,EXPERIENCE       INVT  CORP
3516,Technology,BRQS,BORQS TECHNOLOGIES INC
3517,Energy,BRY,BERRY CORP
3518,Healthcare,IMRA,IMARA INC
3519,Energy,ICD,INDEPENDENCE CONTRACT DRILLI
3520,Healthcare,CLPT,CLEARPOINT NEURO INC
3521,Communication Services,EEX,EMERALD HOLDING INC
3522,Basic Materials,SAND,SANDSTORM GOLD LTD
3523,Technology,BSQR,BSQUARE CORP
3524,Technology,SGLB,SIGMA LABS INC
3525,Healthcare,TRVN,TREVENA INC
3526,Financial Services,VEL,VELOCITY FINL INC
3527,Consumer Cyclical,CSPR,CASPER SLEEP INC
3528,Healthcare,EKSO,EKSO BIONICS HLDGS INC
3529,Healthcare,AYLA,AYALA         PHARMACEUTICALS       INC
3530,Healthcare,DMTK,DERMTECH INC
3531,Financial Services,KKR,KKR & CO INC
3532,Industrials,CCNC,
3533,Financial Services,GHIV,GORES   HLDGS      IV  INC
3534,Industrials,CARR,CARRIER GLOBAL CORPORATION
3535,Industrials,HWM,HOWMET   AEROSPACE    INC
3536,Consumer Cyclical,GMBL,ESPORTS ENTMT GROUP INC
3537,Healthcare,DCTH,DELCATH     SYS  INC
3538,Communication Services,MSGS,MADISON   SQUARE        GRDN    SPRT  COR
3539,Utilities,BIPC,BROOKFIELD INFRASTRUCTURE CO
3540,Consumer Cyclical,RMBL,RUMBLEON    INC
3541,Financial Services,DFPH,DFP   HEALTHCARE    ACQUISITNS   CO
3542,Healthcare,IMVT,IMMUNOVANT    INC
3543,Healthcare,PCVX,VAXCYTE   INC
3544,Healthcare,RPRX,ROYALTY     PHARMA     PLC
3545,Healthcare,MBRX,MOLECULIN BIOTECH INC
3546,Consumer Cyclical,ACEL,ACCEL ENTERTAINMENT INC
3547,Communication Services,WMG,WARNER     MUSIC      GROUP      CORP
3548,Technology,ZI,ZOOMINFO     TECHNOLOGIES     INC
3549,Consumer Cyclical,AYRO,AYRO       INC
3550,Energy,LPI,LAREDO   PETROLEUM      INC
3551,Healthcare,AMTI,APPLIED MOLECULAR TRANS INC
3552,Healthcare,FUSN,FUSION    PHARMACEUTICALS          INC
3553,Energy,ALTM,ALTUS MIDSTREAM CO
3554,Industrials,WSC,WILLSCOT    MOBIL  MINI   HLDNG     CO
3555,Industrials,IPDN,PROFESSIONAL DVRSTY NTWORK I
3556,Financial Services,SII,SPROTT INC
3557,Healthcare,PHGE,BIOMX   INC
3558,Healthcare,PSTX,POSEIDA   THERAPEUTICS        INC
3559,Financial Services,SSSS,SURO   CAPITAL      CORP
3560,Industrials,GRNQ,GREENPRO CAP CORP
3561,Technology,JAMF,JAMF   HLDG     CORP
3562,Healthcare,SRGA,SURGALIGN HOLDINGS INC
3563,Industrials,MEG,MONTROSE   ENVIRONMENTAL          GROUP
3564,Financial Services,JWS,JAWS   ACQUISITION      CORP
3565,Healthcare,ANNX,ANNEXON INC
3566,Energy,KLXE,KLX  ENERGY  SERVICS     HOLDNGS   I
3567,Healthcare,OSH,OAK  STR  HEALTH     INC
3568,Financial Services,HGBL,HERITAGE GLOBAL INC
3569,Financial Services,ACND,ASCENDANT       DIGITAL     ACQUISITIO
3570,Communication Services,CRTD,
3571,Financial Services,GRCY,
3572,Technology,DCT,DUCK   CREEK     TECHNOLOGIES        INC
3573,Healthcare,HROW,HARROW HEALTH INC
3574,Financial Services,PTRS,PARTNERS BANCORP
3575,Healthcare,INBX,INHIBRX   INC
3576,Financial Services,CPTA,CAPITALA  FIN   CORP
3577,Healthcare,MYO,MYOMO INC
3578,Financial Services,AACQ,ARTIUS   ACQUISITION         INC
3579,Technology,FROG,JFROG   LTD
3580,Healthcare,MRNS,MARINUS    PHARMACEUTICALS           INC
3581,Healthcare,DYN,DYNE       THERAPEUTICS            INC
3582,Consumer Defensive,VTRU,VITRU    LTD
3583,Financial Services,RACA,THERAPEUTICS ACQUISITION COR
3584,Healthcare,SMMT,SUMMIT THERAPEUTICS INC
3585,Healthcare,BEAM,BEAM THERAPEUTICS INC
3586,Technology,U,UNITY   SOFTWARE    INC
3587,Financial Services,DFHT,DEERFIELD       HEALTHCARE       TECH     AC
3588,Healthcare,IMNM,
3589,Technology,RSSS,RESEARCH   SOLUTIONS       INC
3590,Financial Services,CLA,
3591,Financial Services,EQOS,
3592,Financial Services,HOL,
3593,Healthcare,KRON,
3594,Healthcare,SPRB,
3595,Healthcare,ZOM,
3596,Healthcare,IMUX,IMMUNIC INC
3597,Basic Materials,GLT,
3598,Technology,BTBT,
3599,Healthcare,CHFS,
3600,Healthcare,CDAK,
3601,Communication Services,CURI,
3602,Healthcare,COGT,
3603,Healthcare,GLTO,
3604,Financial Services,ATIF,ATIF HOLDINGS LIMITED
3605,Consumer Cyclical,JILL,
3606,Communication Services,TEUM,PARETEUM CORP
3607,Financial Services,FTIV,
3608,Financial Services,ASPL,
3609,Healthcare,MGEN,
3610,Healthcare,CRSP,CRISPR THERAPEUTICS AG
3611,Healthcare,OLMA,
3612,Financial Services,CFII,
3613,Technology,TRIT,
3614,Financial Services,CLII,
3615,Financial Services,FGNA,
3616,Basic Materials,MP,
3617,Consumer Cyclical,RIDE,
3618,Financial Services,BLSA,
3619,Technology,ABST,
3620,Financial Services,HLXA,
3621,Healthcare,SQZ,
3622,Healthcare,KRBP,
3623,Technology,VLDR,VELODYNE     LIDAR     INC
3624,Energy,HPR,
3625,Healthcare,SMTI,
3626,Financial Services,SVAC,
3627,Financial Services,ENPC,
3628,Financial Services,NMMC,
3629,Industrials,CVEO,
3630,Basic Materials,SMID,
3631,Healthcare,HTGM,
3632,Technology,TLS,
3633,Healthcare,EIGR,EIGER BIOPHARMACEUTICALS INC
3634,Financial Services,LCY,
3635,Communication Services,DLPN,
3636,Healthcare,HJLI,
3637,Financial Services,LSAQ,
3638,Financial Services,IPOF,
3639,Energy,RIG,TRANSOCEAN      LTD
3640,Consumer Cyclical,AAN,
3641,Financial Services,GIX,
3642,Healthcare,AYTU,
3643,Healthcare,CVLB,
3644,Healthcare,FDMT,
3645,Financial Services,IPV,
3646,Financial Services,STPK,
3647,Financial Services,HIGA,
3648,Healthcare,SGTX,
3649,Technology,ONDS,
3650,Technology,DM,
3651,Financial Services,VGAC,
3652,Healthcare,FREQ,FREQUENCY THERAPEUTICS INC
3653,Communication Services,SKLZ,
3654,Communication Services,FUBO,
3655,Financial Services,IMPX,
3656,Financial Services,SNPR,
3657,Consumer Cyclical,BFI,
3658,Consumer Cyclical,RSI,
3659,Financial Services,SOAC,SUSTAINABLE   OPPORTNTS       ACQ  CO
3660,Financial Services,WPF,FOLEY   TRASIMENE    ACQUISTN    COR
3661,Industrials,STCN,STEEL CONNECT INC
3662,Consumer Cyclical,RMO,
3663,Financial Services,RSVA,
3664,Healthcare,ACOR,
3665,Healthcare,ENVB,
3666,Financial Services,HCAR,
3667,Healthcare,ELDN,
3668,Communication Services,DISCK,DISCOVERY INC
3669,Basic Materials,TSE,TRINSEO S A
3670,Healthcare,VSTM,VERASTEM  INC
3671,Healthcare,SAGE,SAGE   THERAPEUTICS        INC
3672,Financial Services,HRTG,HERITAGE INS HLDGS INC
3673,Financial Services,GSBD,GOLDMAN SACHS BDC INC
3674,Technology,FIT,FITBIT INC
3675,Healthcare,KPTI,KARYOPHARM     THERAPEUTICS      INC
3676,Financial Services,TPRE,THIRD PT REINS LTD
3677,Healthcare,EVOK,EVOKE PHARMA INC
3678,Consumer Cyclical,BFAM,BRIGHT HORIZONS FAM SOL IN D
3679,Healthcare,KMDA,KAMADA LTD
3680,Healthcare,CTLT,CATALENT INC
3681,Industrials,GNK,GENCO SHIPPING & TRADING LTD
3682,Industrials,AAL,AMERICAN    AIRLS      GROUP   INC
3683,Healthcare,VKTX,VIKING THERAPEUTICS INC
3684,Financial Services,NAVI,NAVIENT CORPORATION
3685,Financial Services,FNF,FIDELITY NATIONAL FINANCIAL
3686,Healthcare,FPRX,FIVE PRIME THERAPEUTICS INC
3687,Financial Services,FFWM,FIRST FNDTN INC
3688,Technology,PAYC,PAYCOM SOFTWARE INC
3689,Healthcare,ZYNE,ZYNERBA PHARMACEUTICALS INC
3690,Utilities,AZRE,AZURE PWR GLOBAL LTD
3691,Industrials,INFO,IHS   MARKIT     LTD
3692,Healthcare,WVE,WAVE  LIFE      SCIENCES   LTD
3693,Technology,TTD,THE   TRADE  DESK      INC
3694,Industrials,DSKE,DASEKE INC
3695,Industrials,TGLS,TECNOGLASS INC
3696,Energy,FANG,DIAMONDBACK ENERGY INC
3697,Financial Services,CVCY,CENTRAL VY CMNTY BANCORP
3698,Industrials,SPR,SPIRIT AEROSYSTEMS HLDGS INC
3699,Consumer Cyclical,KFS,KINGSWAY FINL SVCS INC
3700,Consumer Defensive,DG,DOLLAR GEN CORP NEW
3701,Healthcare,PBH,PRESTIGE CONSMR HEALTHCARE I
3702,Basic Materials,AUY,YAMANA GOLD INC
3703,Healthcare,CBMG,CELLULAR BIOMEDICINE GROUP I
3704,Industrials,GTLS,CHART   INDS  INC
3705,Financial Services,GBDC,GOLUB CAP BDC INC
3706,Healthcare,DXCM,DEXCOM INC
3707,Healthcare,FLDM,FLUIDIGM CORP DEL
3708,Communication Services,AMCX,AMC NETWORKS INC
3709,Real Estate,EXPI,EXP WORLD HLDGS INC
3710,Healthcare,CRBP,CORBUS PHARMACEUTICALS HLDGS
3711,Technology,QRVO,QORVO INC
3712,Healthcare,FGEN,FIBROGEN  INC
3713,Consumer Defensive,NOMD,NOMAD FOODS LTD
3714,Basic Materials,NGVT,INGEVITY CORP
3715,Healthcare,SLDB,SOLID BIOSCIENCES INC
3716,Technology,TUFN,TUFIN SOFTWARE TECHNOLOGIS L
3717,Healthcare,PSNL,PERSONALIS INC
3718,Basic Materials,TREC,TRECORA RES
3719,Financial Services,BAC,BK OF AMERICA CORP
3720,Industrials,BA,BOEING  CO
3721,Consumer Cyclical,SCVL,SHOE CARNIVAL INC
3722,Industrials,SCS,STEELCASE INC
3723,Financial Services,WAFD,WASHINGTON FED INC
3724,Consumer Cyclical,SUP,SUPERIOR INDS INTL INC
3725,Consumer Cyclical,CRWS,CROWN CRAFTS INC
3726,Financial Services,TRST,TRUSTCO BK CORP N Y
3727,Basic Materials,SHW,SHERWIN WILLIAMS CO
3728,Financial Services,FRAF,FRANKLIN FINL SVCS CORP
3729,Healthcare,IPCIF,
3730,Healthcare,PRPO,
3731,Financial Services,AIZ,ASSURANT   INC
3732,Technology,JKHY,HENRY   JACK  &    ASSOC  INC
3733,Technology,EPAY,BOTTOMLINE TECH DEL INC
3734,Financial Services,HTGC,HERCULES CAPITAL INC
3735,Technology,CLGX,CORELOGIC INC
3736,Communication Services,UONE,URBAN ONE INC
3737,Financial Services,MGI,MONEYGRAM INTL INC
3738,Consumer Defensive,NATR,NATURES SUNSHINE PRODS INC
3739,Communication Services,DISH,DISH NETWORK CORPORATION
3740,Financial Services,CIZN,CITIZENS HLDG CO MISS
3741,Financial Services,DGICB,
3742,Consumer Defensive,ZVO,ZOVIO INC
3743,Healthcare,COO,COOPER COS INC
3744,Healthcare,DHR,DANAHER CORPORATION
3745,Healthcare,CORT,CORCEPT THERAPEUTICS INC
3746,Basic Materials,TG,TREDEGAR CORP
3747,Technology,ORCL,ORACLE   CORP
3748,Financial Services,TROW,PRICE T ROWE GROUP INC
3749,Financial Services,PWOD,PENNS WOODS BANCORP INC
3750,Industrials,NSSC,NAPCO SEC TECHNOLOGIES INC
3751,Healthcare,EXEL,EXELIXIS INC
3752,Consumer Cyclical,TIF,
3753,Financial Services,UFCS,UNITED FIRE GROUP INC
3754,Consumer Defensive,APEI,AMERICAN PUBLIC EDUCATION IN
3755,Industrials,UUU,UNIVERSAL SEC INSTRS INC
3756,Financial Services,LNC,LINCOLN NATL CORP IND
3757,Industrials,KELYB,
3758,Technology,ROG,ROGERS CORP
3759,Technology,MTSC,MTS SYS CORP
3760,Industrials,CSX,CSX CORP
3761,Utilities,ARTNA,ARTESIAN RES CORP
3762,Industrials,ORN,ORION GROUP HOLDINGS INC
3763,Consumer Cyclical,MPX,MARINE PRODS CORP
3764,Consumer Defensive,WVVI,WILLAMETTE VY VINEYARD INC
3765,Healthcare,EDSA,
3766,Basic Materials,KWR,QUAKER    CHEM      CORP
3767,Healthcare,MOH,MOLINA HEALTHCARE INC
3768,Technology,FICO,FAIR ISAAC CORP
3769,Technology,HEAR,TURTLE BEACH CORP
3770,Energy,CXO,CONCHO   RES   INC
3771,Industrials,BAH,BOOZ ALLEN HAMILTON HLDG COR
3772,Technology,ENV,ENVESTNET    INC
3773,Energy,KMI,KINDER MORGAN INC DEL
3774,Consumer Defensive,EAST,EASTSIDE DISTILLING INC
3775,Basic Materials,MBII,MARRONE BIO INNOVATIONS INC
3776,Technology,AAOI,APPLIED OPTOELECTRONICS INC
3777,Technology,AEYE,AUDIOEYE INC
3778,Financial Services,TSC,TRISTATE CAP HLDGS INC
3779,Energy,NXE,NEXGEN ENERGY LTD
3780,Financial Services,AAMC,
3781,Basic Materials,NG,NOVAGOLD RES INC
3782,Financial Services,APXT,APEX   TECHNOLOGY  ACQUISITION
3783,Financial Services,GLEO,
3784,Consumer Cyclical,CWH,CAMPING WORLD HLDGS INC
3785,Consumer Cyclical,PLYA,PLAYA   HOTELS         &     RESORTS     NV
3786,Consumer Defensive,LW,LAMB WESTON HLDGS INC
3787,Energy,WTTR,SELECT ENERGY SVCS INC
3788,Technology,CLDR,CLOUDERA     INC
3789,Consumer Cyclical,APRN,BLUE APRON HLDGS INC
3790,Financial Services,ESQ,ESQUIRE FINL HLDGS INC
3791,Technology,MODN,MODEL N INC
3792,Consumer Cyclical,LGIH,LGI HOMES INC
3793,Consumer Cyclical,PBPB,POTBELLY CORP
3794,Healthcare,OCUL,OCULAR     THERAPEUTIX    INC
3795,Consumer Cyclical,CCS,CENTURY     CMNTYS   INC
3796,Communication Services,LBRDK,LIBERTY BROADBAND CORP
3797,Industrials,NEWA,NEWATER TECHNOLOGY INC
3798,Energy,SND,SMART SAND INC
3799,Healthcare,PAHC,PHIBRO ANIMAL HEALTH CORP
3800,Technology,AKTS,AKOUSTIS  TECHNOLOGIES      INC
3801,Consumer Cyclical,FCAU,FIAT   CHRYSLER           AUTOMOBILES        N
3802,Technology,BOX,BOX INC
3803,Consumer Defensive,TWOU,2U INC
3804,Industrials,CSWI,CSW INDUSTRIALS INC
3805,Energy,PARR,PAR PACIFIC HOLDINGS INC
3806,Healthcare,ENTA,ENANTA PHARMACEUTICALS INC
3807,Basic Materials,LOOP,LOOP INDS INC
3808,Technology,NETE,NET ELEMENT INC
3809,Healthcare,JNCE,JOUNCE THERAPEUTICS INC
3810,Industrials,CSTE,CAESARSTONE LTD
3811,Consumer Defensive,WTER,ALKALINE WTR CO INC
3812,Healthcare,ESPR,ESPERION    THERAPEUTICS            INC  NE
3813,Consumer Cyclical,DOOO,BRP INC
3814,Energy,FI,FRANKS INTL N V
3815,Industrials,MESA,MESA   AIR   GROUP  INC
3816,Consumer Cyclical,AMCR,AMCOR PLC
3817,Financial Services,BCSF,BAIN   CAP     SPECIALTY    FIN  INC
3818,Industrials,ADT,ADT     INC   DEL
3819,Financial Services,CBMB,CBM BANCORP INC
3820,Healthcare,CNST,CONSTELLATION        PHARMCETICLS        I
3821,Healthcare,SWAV,SHOCKWAVE   MED   INC
3822,Technology,ALYA,ALITHYA GROUP INC
3823,Utilities,SR,SPIRE INC
3824,Financial Services,GCBC,GREENE COUNTY BANCORP INC
3825,Industrials,PCAR,PACCAR INC
3826,Consumer Cyclical,OXM,OXFORD     INDS  INC
3827,Financial Services,PBCT,PEOPLES   UNITED     FINANCIAL         INC
3828,Industrials,IVAC,INTEVAC INC
3829,Technology,CIEN,CIENA   CORP
3830,Technology,NXPI,NXP   SEMICONDUCTORS            N     V
3831,Financial Services,CM,CANADIAN IMP BK COMM
3832,Consumer Cyclical,NLS,NAUTILUS INC
3833,Utilities,ATO,ATMOS   ENERGY    CORP
3834,Healthcare,ALGN,ALIGN TECHNOLOGY INC
3835,Industrials,POWL,POWELL INDS INC
3836,Financial Services,BKSC,BANK SOUTH CAROLINA CORP
3837,Financial Services,PTVCB,PROTECTIVE INS CORP
3838,Basic Materials,AAU,ALMADEN MINERALS LTD
3839,Industrials,CCRN,CROSS CTRY HEALTHCARE INC
3840,Financial Services,CACC,CREDIT ACCEP CORP MICH
3841,Financial Services,BFIN,BANKFINANCIAL CORP
3842,Industrials,HIHO,HIGHWAY HLDGS LTD
3843,Financial Services,AIG,AMERICAN  INTL   GROUP      INC
3844,Financial Services,BCOR,BLUCORA INC
3845,Basic Materials,ZEUS,OLYMPIC STEEL INC
3846,Industrials,AGX,ARGAN INC
3847,Technology,WTT,WIRELESS TELECOM GROUP INC
3848,Technology,SPRT,SUPPORT COM INC
3849,Financial Services,AFG,AMERICAN FINL GROUP INC OHIO
3850,Consumer Defensive,CLX,CLOROX CO DEL
3851,Technology,DSPG,DSP GROUP INC
3852,Technology,TESS,TESSCO TECHNOLOGIES INC
3853,Financial Services,UBCP,UNITED BANCORP INC OHIO
3854,Technology,SMSI,SMITH MICRO SOFTWARE INC
3855,Consumer Defensive,LNDC,LANDEC CORP
3856,Technology,DIOD,DIODES INC
3857,Financial Services,SFE,SAFEGUARD SCIENTIFICS INC
3858,Healthcare,TECH,BIO-TECHNE CORP
3859,Industrials,HON,HONEYWELL  INTL      INC
3860,Communication Services,T,AT&T INC
3861,Industrials,LMT,LOCKHEED MARTIN CORP
3862,Healthcare,CRIS,CURIS INC
3863,Industrials,KTOS,KRATOS DEFENSE & SEC SOLUTIO
3864,Technology,SEAC,SEACHANGE INTL INC
3865,Healthcare,IMNPQ,
3866,Consumer Defensive,K,KELLOGG CO
3867,Financial Services,HAFC,HANMI FINL CORP
3868,Communication Services,DLX,DELUXE CORP
3869,Utilities,DUK,DUKE ENERGY CORP NEW
3870,Basic Materials,CCF,CHASE CORP
3871,Consumer Cyclical,MPAA,MOTORCAR PTS AMER INC
3872,Communication Services,NXST,NEXSTAR     MEDIA   GROUP    INC
3873,Consumer Cyclical,TEN,TENNECO   INC
3874,Basic Materials,FOE,FERRO CORP
3875,Industrials,KEX,KIRBY CORP
3876,Consumer Cyclical,FFHL,FUWEI FILMS HLDGS CO LTD
3877,Financial Services,PRI,PRIMERICA INC
3878,Consumer Cyclical,GTIM,GOOD TIMES RESTAURANTS INC
3879,Financial Services,KFFB,KENTUCKY FIRST FED BANCORP
3880,Healthcare,SEEL,SEELOS THERAPEUTICS INC
3881,Healthcare,IRIX,IRIDEX CORP
3882,Energy,XOM,EXXON MOBIL CORP
3883,Healthcare,VTGN,VISTAGEN THERAPEUTICS INC
3884,Consumer Cyclical,BWA,BORGWARNER INC
3885,Consumer Cyclical,HOG,HARLEY DAVIDSON INC
3886,Utilities,PCYO,PURECYCLE CORP
3887,Healthcare,GALT,GALECTIN THERAPEUTICS INC
3888,Financial Services,MCO,MOODYS CORP
3889,Healthcare,ATNX,ATHENEX INC
3890,Technology,OKTA,OKTA INC
3891,Real Estate,RDFN,REDFIN CORP
3892,Healthcare,MRSN,MERSANA THERAPEUTICS INC
3893,Energy,NESR,NATIONAL ENERGY SERVICES REU
3894,Energy,BRN,BARNWELL INDS INC
3895,Consumer Defensive,BG,BUNGE LIMITED
3896,Technology,BOSC,BOS BETTER ONLINE SOLUTIONS
3897,Financial Services,NNI,NELNET   INC
3898,Industrials,CVV,CVD EQUIPMENT CORP
3899,Healthcare,ZYXI,ZYNEX   INC
3900,Industrials,MIDD,MIDDLEBY CORP
3901,Financial Services,GABC,GERMAN AMERN BANCORP INC
3902,Technology,TCX,TUCOWS INC
3903,Consumer Cyclical,CHDN,CHURCHILL     DOWNS    INC
3904,Consumer Cyclical,RUTH,RUTHS HOSPITALITY GROUP INC
3905,Healthcare,LCI,LANNET INC
3906,Basic Materials,ALB,ALBEMARLE CORP
3907,Financial Services,TCFC,COMMUNITY FINL CORP MD
3908,Real Estate,FOR,FORESTAR    GROUP    INC
3909,Industrials,LII,LENNOX INTL INC
3910,Industrials,CAE,CAE INC
3911,Technology,NUAN,NUANCE     COMMUNICATIONS      INC
3912,Financial Services,WDR,WADDELL       &  REED      FINL  INC
3913,Healthcare,SVA,SINOVAC BIOTECH LTD
3914,Industrials,TRI,THOMSON REUTERS CORP.
3915,Technology,PRO,PROS HOLDINGS INC
3916,Financial Services,HMNF,HMN FINL INC
3917,Financial Services,AXP,AMERICAN  EXPRESS     CO
3918,Utilities,POR,PORTLAND GEN ELEC CO
3919,Technology,JCOM,J2   GLOBAL   INC
3920,Energy,MXC,MEXCO ENERGY CORP
3921,Real Estate,MAYS,MAYS J W INC
3922,Financial Services,EMCF,EMCLAIRE FINL CORP
3923,Communication Services,NCMI,NATIONAL CINEMEDIA INC
3924,Financial Services,RNST,RENASANT    CORP
3925,Utilities,PEG,PUBLIC SVC ENTERPRISE GRP IN
3926,Utilities,OTTR,OTTER TAIL CORP
3927,Consumer Cyclical,F,FORD MTR CO DEL
3928,Technology,PXLW,PIXELWORKS INC
3929,Utilities,MSEX,MIDDLESEX WTR CO
3930,Communication Services,LYV,LIVE  NATION     ENTERTAINMENT  IN
3931,Financial Services,PFIS,PEOPLES FINL SVCS CORP
3932,Industrials,HTLD,HEARTLAND EXPRESS INC
3933,Financial Services,MS,MORGAN   STANLEY
3934,Technology,FTFT,FUTURE FINTECH GROUP INC
3935,Basic Materials,MDU,MDU RES GROUP INC
3936,Technology,KOSS,KOSS CORP
3937,Industrials,CAR,AVIS   BUDGET   GROUP
3938,Industrials,AEGN,AEGION CORP
3939,Energy,BOOM,DMC GLOBAL INC
3940,Basic Materials,MTRN,MATERION CORP
3941,Financial Services,SLF,SUN LIFE FINANCIAL INC.
3942,Healthcare,HUM,HUMANA INC
3943,Industrials,JBHT,HUNT J B TRANS SVCS INC
3944,Industrials,OBCI,OCEAN BIO CHEM INC
3945,Financial Services,ONB,OLD   NATL   BANCORP       IND
3946,Industrials,HA,HAWAIIAN  HOLDINGS       INC
3947,Industrials,MMS,MAXIMUS INC
3948,Industrials,IIIN,INSTEEL INDS INC
3949,Communication Services,TTWO,TAKE-TWO INTERACTIVE SOFTWAR
3950,Consumer Cyclical,ROST,ROSS STORES INC
3951,Consumer Cyclical,VRA,VERA BRADLEY INC
3952,Utilities,ALE,ALLETE INC
3953,Communication Services,RDI,READING INTERNATIONAL INC
3954,Healthcare,HOLX,HOLOGIC INC
3955,Financial Services,WNEB,WESTERN NEW ENG BANCORP INC
3956,Energy,TELL,TELLURIAN INC NEW
3957,Energy,CKX,CKX LDS INC
3958,Financial Services,STL,STERLING BANCORP DEL
3959,Financial Services,BWFG,BANKWELL FINL GROUP INC
3960,Financial Services,OVBC,OHIO VY BANC CORP
3961,Industrials,ECHO,ECHO GLOBAL LOGISTICS INC
3962,Financial Services,UBOH,UNITED BANCSHARES INC OHIO
3963,Healthcare,PTE,POLARITYTE INC
3964,Technology,AOSL,ALPHA & OMEGA SEMICONDUCTOR
3965,Technology,ITRN,ITURAN LOCATION AND CONTROL
3966,Financial Services,LAZ,LAZARD LTD
3967,Healthcare,SEM,SELECT MED HLDGS CORP
3968,Consumer Defensive,SYY,SYSCO CORP
3969,Industrials,SVT,SERVOTRONICS INC
3970,Consumer Cyclical,ALV,AUTOLIV INC
3971,Energy,CVI,CVR ENERGY INC
3972,Healthcare,TFX,TELEFLEX INCORPORATED
3973,Consumer Defensive,STZ,CONSTELLATION BRANDS INC
3974,Financial Services,CBAN,COLONY BANKCORP INC
3975,Industrials,APT,ALPHA PRO TECH LTD
3976,Industrials,IEX,IDEX CORP
3977,Financial Services,AMG,AFFILIATED MANAGERS GROUP IN
3978,Energy,GTE,GRAN TIERRA ENERGY INC
